commodity,import_PCE
111CA_Farms,2661.096419934187
113FF_Forestry_fishing_and_related_activities,725.7629685424885
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,2.2469656317874027
213_Support_activities_for_mining,0
22_Utilities,451.8365020598595
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,18882.865681121588
313TT_Textile_mills_and_textile_product_mills,2253.5164364368998
315AL_Apparel_and_leather_and_allied_products,60761.02604170266
321_Wood_products,246.04634299086982
322_Paper_products,1289.4743524631792
323_Printing_and_related_support_activities,40.949807379386115
324_Petroleum_and_coal_products,10022.713993849444
325_Chemical_products,15217.449241741899
326_Plastics_and_rubber_products,1482.7571534857534
327_Nonmetallic_mineral_products,770.9151588445975
331_Primary_metals,218.13071401586703
332_Fabricated_metal_products,647.2986144632163
333_Machinery,1440.179513319445
334_Computer_and_electronic_products,14031.390021208525
335_Electrical_equipment_appliances_and_components,5162.1133143968245
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,34841.72005872677
3364OT_Other_transportation_equipment,1732.5435403435488
337_Furniture_and_related_products,3490.368890865484
339_Miscellaneous_manufacturing,16165.673342244907
42_Wholesale_trade,0
44RT_Retail_trade,-0
481_Air_transportation,9244.66049338577
482_Rail_transportation,0
483_Water_transportation,0
484_Truck_transportation,0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,0
493_Warehousing_and_storage,-0
511_Publishing_industries_except_internet_includes_software,1226.763771238071
512_Motion_picture_and_sound_recording_industries,183.77678095686548
513_Broadcasting_and_telecommunications,33.75759591266768
514_Data_processing_internet_publishing_and_other_information_services,9.844152981373306
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,39.18429926820672
523_Securities_commodity_contracts_and_investments,10.141448135683582
524_Insurance_carriers_and_related_activities,2368.5761255392795
525_Funds_trusts_and_other_financial_vehicles,-0
531_Real_estate,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,1.199887891760594
5411_Legal_services,223.3659305993691
5412OP_Miscellaneous_professional_scientific_and_technical_services,429.4472992813538
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,56.999595258323644
562_Waste_management_and_remediation_services,9.5300395256917
61_Educational_services,490.2221889575192
621_Ambulatory_health_care_services,-0
622HO_Hospitals_and_nursing_and_residential_care_facilities,1010.1846330714695
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,60.124685359714334
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,597.5098446674906
GFE_Federal_government_enterprises,39.001470364549
GFG_Federal_general_government,-0
GSLE_State_and_local_government_enterprises,-0
GSLG_State_and_local_general_government,-0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,-230759.9614692289
Used_Scrap_used_and_secondhand_goods,83018.82986967241
