commodity,import_PCE
111CA_Farms,1279.7115028778846
113FF_Forestry_fishing_and_related_activities,322.293491864831
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,3.379567722642289
213_Support_activities_for_mining,-0
22_Utilities,1406.1426767864302
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,12267.35315205113
313TT_Textile_mills_and_textile_product_mills,1468.8894586234844
315AL_Apparel_and_leather_and_allied_products,28043.88566832983
321_Wood_products,81.30537507383343
322_Paper_products,636.6092347820687
323_Printing_and_related_support_activities,17.150669642857142
324_Petroleum_and_coal_products,5958.075590778792
325_Chemical_products,5365.808474002707
326_Plastics_and_rubber_products,767.4596925991948
327_Nonmetallic_mineral_products,344.0418178976434
331_Primary_metals,89.19579850836665
332_Fabricated_metal_products,331.37312173811665
333_Machinery,876.5414944985896
334_Computer_and_electronic_products,4685.805855763686
335_Electrical_equipment_appliances_and_components,2388.3653529935036
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,31891.808311507273
3364OT_Other_transportation_equipment,645.1670839876077
337_Furniture_and_related_products,1727.8262316910784
339_Miscellaneous_manufacturing,8051.121928817452
42_Wholesale_trade,0
44RT_Retail_trade,-0
481_Air_transportation,2548.47550831793
482_Rail_transportation,27.01570021476709
483_Water_transportation,0
484_Truck_transportation,-0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,-0
493_Warehousing_and_storage,-0
511_Publishing_industries_except_internet_includes_software,794.0763475925571
512_Motion_picture_and_sound_recording_industries,30.681073592132787
513_Broadcasting_and_telecommunications,-0
514_Data_processing_internet_publishing_and_other_information_services,-0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,60.25413201051979
523_Securities_commodity_contracts_and_investments,15.142272697519147
524_Insurance_carriers_and_related_activities,1411.1671948942821
525_Funds_trusts_and_other_financial_vehicles,-0
531_Real_estate,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,-0
5411_Legal_services,22.512507677703947
5412OP_Miscellaneous_professional_scientific_and_technical_services,55.64498933901919
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,1.6322270243822883
562_Waste_management_and_remediation_services,-0
61_Educational_services,7.905358090185676
621_Ambulatory_health_care_services,-0
622HO_Hospitals_and_nursing_and_residential_care_facilities,-0
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,10.591162531363256
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,418.43827151838093
GFE_Federal_government_enterprises,-0
GFG_Federal_general_government,-0
GSLE_State_and_local_government_enterprises,-0
GSLG_State_and_local_general_government,-0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,-11058.900768145479
Used_Scrap_used_and_secondhand_goods,55731.591059602644
