commodity,import_PCE
111CA_Farms,5770.502919305324
113FF_Forestry_fishing_and_related_activities,1762.4337102230018
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,0.2783438421519503
213_Support_activities_for_mining,0
22_Utilities,931.1944202266783
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,39398.02927611669
313TT_Textile_mills_and_textile_product_mills,7095.038758173132
315AL_Apparel_and_leather_and_allied_products,104897.49190753918
321_Wood_products,616.7074425233934
322_Paper_products,2952.307510479739
323_Printing_and_related_support_activities,143.6016494111365
324_Petroleum_and_coal_products,32830.5403713392
325_Chemical_products,56666.068726092126
326_Plastics_and_rubber_products,5404.044111587174
327_Nonmetallic_mineral_products,1761.429110098058
331_Primary_metals,160.68439610858576
332_Fabricated_metal_products,2116.3498951679753
333_Machinery,1997.644004359988
334_Computer_and_electronic_products,45372.188226154336
335_Electrical_equipment_appliances_and_components,15605.12085870435
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,58040.55819476985
3364OT_Other_transportation_equipment,2685.010098172171
337_Furniture_and_related_products,11631.431591222043
339_Miscellaneous_manufacturing,36296.25907870785
42_Wholesale_trade,0
441_Motor_vehicle_and_parts_dealers,-0
445_Food_and_beverage_stores,-0
452_General_merchandise_stores,-0
481_Air_transportation,22543.455259668644
482_Rail_transportation,0
483_Water_transportation,0
484_Truck_transportation,0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,0
493_Warehousing_and_storage,-0
4A0_Other_retail,-0
511_Publishing_industries_except_internet_includes_software,1608.589389736477
512_Motion_picture_and_sound_recording_industries,1007.7471708716865
513_Broadcasting_and_telecommunications,69.18891842087847
514_Data_processing_internet_publishing_and_other_information_services,135.42418963386487
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,14.036951221969256
523_Securities_commodity_contracts_and_investments,20.733881041956227
524_Insurance_carriers_and_related_activities,25547.679305245623
525_Funds_trusts_and_other_financial_vehicles,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,-0
5411_Legal_services,619.2873758046775
5412OP_Miscellaneous_professional_scientific_and_technical_services,2591.287451554314
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,68.79547329390284
562_Waste_management_and_remediation_services,21.965269132572317
61_Educational_services,1515.0381127977168
621_Ambulatory_health_care_services,-0
622_Hospitals,1895.8744933695607
623_Nursing_and_residential_care_facilities,-0
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,262.8566209231866
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,1677.81730764894
GFGD_Federal_general_government_defense,-0
HS_Housing,-0
ORE_Other_real_estate,-0
