commodity,import_PCE
111CA_Farms,1231.3247266145079
113FF_Forestry_fishing_and_related_activities,468.20329012707225
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,5.118628654571909
213_Support_activities_for_mining,-0
22_Utilities,1276.948265072283
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,12372.954679293875
313TT_Textile_mills_and_textile_product_mills,1544.3979371105222
315AL_Apparel_and_leather_and_allied_products,30474.71094584361
321_Wood_products,75.28656685702526
322_Paper_products,728.9763254165324
323_Printing_and_related_support_activities,16.496123404942658
324_Petroleum_and_coal_products,5432.581247414149
325_Chemical_products,5323.426183491806
326_Plastics_and_rubber_products,759.826477637929
327_Nonmetallic_mineral_products,353.24459157030964
331_Primary_metals,74.23695031646879
332_Fabricated_metal_products,364.7354414589232
333_Machinery,935.007173342932
334_Computer_and_electronic_products,5206.934452027921
335_Electrical_equipment_appliances_and_components,2530.985048929625
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,31298.56091864939
3364OT_Other_transportation_equipment,667.8924529112347
337_Furniture_and_related_products,1821.9013440920135
339_Miscellaneous_manufacturing,8685.42611221309
42_Wholesale_trade,0
44RT_Retail_trade,-0
481_Air_transportation,2837.5512405609493
482_Rail_transportation,24.703145430771464
483_Water_transportation,0
484_Truck_transportation,-0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,-0
493_Warehousing_and_storage,-0
511_Publishing_industries_except_internet_includes_software,925.6096073368357
512_Motion_picture_and_sound_recording_industries,31.77650884695158
513_Broadcasting_and_telecommunications,-0
514_Data_processing_internet_publishing_and_other_information_services,-0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,85.46074693371307
523_Securities_commodity_contracts_and_investments,-0
524_Insurance_carriers_and_related_activities,1769.090961401596
525_Funds_trusts_and_other_financial_vehicles,-0
531_Real_estate,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,-0
5411_Legal_services,35.47026380080448
5412OP_Miscellaneous_professional_scientific_and_technical_services,69.48683062295999
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,2.4248917255527696
562_Waste_management_and_remediation_services,-0
61_Educational_services,12.457576257213521
621_Ambulatory_health_care_services,-0
622HO_Hospitals_and_nursing_and_residential_care_facilities,-0
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,21.4882454509231
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,574.7459113873871
GFE_Federal_government_enterprises,-0
GFG_Federal_general_government,-0
GSLE_State_and_local_government_enterprises,-0
GSLG_State_and_local_general_government,-0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,-9025.138108741889
Used_Scrap_used_and_secondhand_goods,-150617.47709923665
