commodity,import_PCE
111CA_Farms,9541.454001141718
113FF_Forestry_fishing_and_related_activities,2319.90527132416
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,0
213_Support_activities_for_mining,0
22_Utilities,836.3176914786436
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,62539.52445361715
313TT_Textile_mills_and_textile_product_mills,10913.3553033077
315AL_Apparel_and_leather_and_allied_products,138832.97375670582
321_Wood_products,568.7591631347525
322_Paper_products,2731.667676249942
323_Printing_and_related_support_activities,152.1012061632852
324_Petroleum_and_coal_products,22103.753630488296
325_Chemical_products,103244.14366090932
326_Plastics_and_rubber_products,8569.218896114366
327_Nonmetallic_mineral_products,1765.7150260071721
331_Primary_metals,197.7948421768945
332_Fabricated_metal_products,3246.6965997305756
333_Machinery,3455.244840963303
334_Computer_and_electronic_products,57269.75329190912
335_Electrical_equipment_appliances_and_components,21099.85350001409
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,90128.93260687325
3364OT_Other_transportation_equipment,4597.951204506566
337_Furniture_and_related_products,22747.535069918144
339_Miscellaneous_manufacturing,48687.98612553725
42_Wholesale_trade,0
441_Motor_vehicle_and_parts_dealers,-0
445_Food_and_beverage_stores,-0
452_General_merchandise_stores,-0
481_Air_transportation,33013.98144864748
482_Rail_transportation,0
483_Water_transportation,0
484_Truck_transportation,0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,0
493_Warehousing_and_storage,-0
4A0_Other_retail,-0
511_Publishing_industries_except_internet_includes_software,1542.5474091652022
512_Motion_picture_and_sound_recording_industries,1650.526361053921
513_Broadcasting_and_telecommunications,77.07360584084459
514_Data_processing_internet_publishing_and_other_information_services,333.3293689344531
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,17.90633443616526
523_Securities_commodity_contracts_and_investments,25.89618574478568
524_Insurance_carriers_and_related_activities,16230.834830203374
525_Funds_trusts_and_other_financial_vehicles,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,-0
5411_Legal_services,1432.687652672645
5412OP_Miscellaneous_professional_scientific_and_technical_services,3976.709409129772
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,169.099399160036
562_Waste_management_and_remediation_services,63.952345048316616
61_Educational_services,1496.4808700297133
621_Ambulatory_health_care_services,-0
622_Hospitals,5491.879514181386
623_Nursing_and_residential_care_facilities,-0
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,576.7418414738381
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,3465.1220417137606
GFGD_Federal_general_government_defense,-0
HS_Housing,-0
ORE_Other_real_estate,-0
