commodity,import_PCE
111CA_Farms,417.17053275554423
113FF_Forestry_fishing_and_related_activities,88.96454164727781
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,1.4782573089837032
213_Support_activities_for_mining,-0
22_Utilities,157.93114544637154
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,2540.4149196841818
313TT_Textile_mills_and_textile_product_mills,230.30557933524398
315AL_Apparel_and_leather_and_allied_products,2297.378316724697
321_Wood_products,21.554580362040593
322_Paper_products,108.25205995448482
323_Printing_and_related_support_activities,1.955820895522388
324_Petroleum_and_coal_products,1031.337306317044
325_Chemical_products,408.1864967155349
326_Plastics_and_rubber_products,92.72278648074827
327_Nonmetallic_mineral_products,34.51327433628319
331_Primary_metals,16.71190016166555
332_Fabricated_metal_products,29.039380493216147
333_Machinery,69.17020135537028
334_Computer_and_electronic_products,352.30656
335_Electrical_equipment_appliances_and_components,249.99866041527125
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,2440.323194950759
3364OT_Other_transportation_equipment,84.96060220208224
337_Furniture_and_related_products,83.6038306451613
339_Miscellaneous_manufacturing,622.6381646876614
42_Wholesale_trade,0
44RT_Retail_trade,-0
481_Air_transportation,416.612213740458
482_Rail_transportation,9.948033497831613
483_Water_transportation,26.40370692151752
484_Truck_transportation,-0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,0.6965751720706527
493_Warehousing_and_storage,-0
511_Publishing_industries_except_internet_includes_software,95.02634125362864
512_Motion_picture_and_sound_recording_industries,3.281917808219178
513_Broadcasting_and_telecommunications,-0
514_Data_processing_internet_publishing_and_other_information_services,-0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,-0
523_Securities_commodity_contracts_and_investments,-0
524_Insurance_carriers_and_related_activities,5.529475853945819
525_Funds_trusts_and_other_financial_vehicles,-0
531_Real_estate,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,-0
5411_Legal_services,-0
5412OP_Miscellaneous_professional_scientific_and_technical_services,2.050905024230626
5415_Computer_systems_design_and_related_services,-0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,0.20951462075107613
562_Waste_management_and_remediation_services,-0
61_Educational_services,-0
621_Ambulatory_health_care_services,-0
622HO_Hospitals_and_nursing_and_residential_care_facilities,-0
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,-0
713_Amusements_gambling_and_recreation_industries,16.70718232044199
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,15.896256834431515
GFE_Federal_government_enterprises,-0
GFG_Federal_general_government,-0
GSLE_State_and_local_government_enterprises,-0
GSLG_State_and_local_general_government,-0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,3498.6670645578433
Used_Scrap_used_and_secondhand_goods,2128.3029336734694
