commodity,import_PCE
111CA_Farms,3188.773338457521
113FF_Forestry_fishing_and_related_activities,954.5264605763141
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,3.1345991561181434
213_Support_activities_for_mining,0
22_Utilities,947.2166214418314
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,21670.380622478326
313TT_Textile_mills_and_textile_product_mills,3789.739469382623
315AL_Apparel_and_leather_and_allied_products,84940.45432692308
321_Wood_products,495.69079981507167
322_Paper_products,2235.973155217907
323_Printing_and_related_support_activities,43.561633909971924
324_Petroleum_and_coal_products,12033.289078926722
325_Chemical_products,29577.307940813338
326_Plastics_and_rubber_products,2608.822143794662
327_Nonmetallic_mineral_products,1376.1916280921807
331_Primary_metals,544.2260005137733
332_Fabricated_metal_products,1004.2779958226259
333_Machinery,2334.8278158273156
334_Computer_and_electronic_products,22695.04836611851
335_Electrical_equipment_appliances_and_components,8454.536502573746
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,63747.2314979783
3364OT_Other_transportation_equipment,4756.093460201957
337_Furniture_and_related_products,7231.876432415881
339_Miscellaneous_manufacturing,26757.834100888937
42_Wholesale_trade,0
441_Motor_vehicle_and_parts_dealers,-0
445_Food_and_beverage_stores,-0
452_General_merchandise_stores,-0
481_Air_transportation,13140.818352945222
482_Rail_transportation,0
483_Water_transportation,0
484_Truck_transportation,0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,0
493_Warehousing_and_storage,-0
4A0_Other_retail,-0
511_Publishing_industries_except_internet_includes_software,1118.0271726052752
512_Motion_picture_and_sound_recording_industries,867.7345882352942
513_Broadcasting_and_telecommunications,48.48088827314801
514_Data_processing_internet_publishing_and_other_information_services,22.391064451668704
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,10.311291967969378
523_Securities_commodity_contracts_and_investments,14.54484128563077
524_Insurance_carriers_and_related_activities,7680.224985400039
525_Funds_trusts_and_other_financial_vehicles,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,-0
5411_Legal_services,354.056168240448
5412OP_Miscellaneous_professional_scientific_and_technical_services,832.2083564885103
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,41.68120303634412
562_Waste_management_and_remediation_services,12.27264568136943
61_Educational_services,572.3768307099542
621_Ambulatory_health_care_services,-0
622_Hospitals,1262.190539490602
623_Nursing_and_residential_care_facilities,-0
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,59.444353726928384
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,1210.427239943247
GFGD_Federal_general_government_defense,-0
HS_Housing,-0
ORE_Other_real_estate,-0
