commodity,import_PCE
111CA_Farms,6003.205428973599
113FF_Forestry_fishing_and_related_activities,2145.111111111111
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,0
213_Support_activities_for_mining,0
22_Utilities,903.7332275600777
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,43785.17892666429
313TT_Textile_mills_and_textile_product_mills,7526.894754083018
315AL_Apparel_and_leather_and_allied_products,116313.73974525188
321_Wood_products,604.4201439905966
322_Paper_products,2886.671434529934
323_Printing_and_related_support_activities,171.42166579725264
324_Petroleum_and_coal_products,44026.55974526236
325_Chemical_products,58021.41405563547
326_Plastics_and_rubber_products,5748.970186420856
327_Nonmetallic_mineral_products,1832.9691014448551
331_Primary_metals,134.95580756744585
332_Fabricated_metal_products,2136.2495198798824
333_Machinery,2357.6220039442783
334_Computer_and_electronic_products,47110.8217398961
335_Electrical_equipment_appliances_and_components,16376.323483728975
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,66552.64267203952
3364OT_Other_transportation_equipment,3641.580697905876
337_Furniture_and_related_products,11212.372924320352
339_Miscellaneous_manufacturing,34813.17798808633
42_Wholesale_trade,0
441_Motor_vehicle_and_parts_dealers,-0
445_Food_and_beverage_stores,-0
452_General_merchandise_stores,-0
481_Air_transportation,24823.69773656001
482_Rail_transportation,0
483_Water_transportation,0
484_Truck_transportation,0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,0
493_Warehousing_and_storage,-0
4A0_Other_retail,-0
511_Publishing_industries_except_internet_includes_software,1547.4269129435506
512_Motion_picture_and_sound_recording_industries,1051.4086515414317
513_Broadcasting_and_telecommunications,70.47978261970263
514_Data_processing_internet_publishing_and_other_information_services,145.51956111040144
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,14.1018945797609
523_Securities_commodity_contracts_and_investments,24.58409370805137
524_Insurance_carriers_and_related_activities,22784.487603722762
525_Funds_trusts_and_other_financial_vehicles,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,-0
5411_Legal_services,695.2875679709254
5412OP_Miscellaneous_professional_scientific_and_technical_services,2805.945493740585
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,75.98310022842301
562_Waste_management_and_remediation_services,27.81927510299197
61_Educational_services,1521.4641741243927
621_Ambulatory_health_care_services,-0
622_Hospitals,2283.6661523853277
623_Nursing_and_residential_care_facilities,-0
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,311.62667597543754
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,2187.02345842173
GFGD_Federal_general_government_defense,-0
HS_Housing,-0
ORE_Other_real_estate,-0
