commodity,import_PCE
111CA_Farms,7240.782357101524
113FF_Forestry_fishing_and_related_activities,1475.093678105498
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,4.008642973607116
213_Support_activities_for_mining,0
22_Utilities,1080.288836405936
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,52306.3229780555
313TT_Textile_mills_and_textile_product_mills,8809.62061385655
315AL_Apparel_and_leather_and_allied_products,129406.8810110714
321_Wood_products,706.3198120384874
322_Paper_products,2697.585322520873
323_Printing_and_related_support_activities,211.80441099552507
324_Petroleum_and_coal_products,20988.062328734835
325_Chemical_products,79754.7874359747
326_Plastics_and_rubber_products,6791.457486520116
327_Nonmetallic_mineral_products,2021.7818347402174
331_Primary_metals,133.8430453683595
332_Fabricated_metal_products,2881.767819359599
333_Machinery,2419.9664273125827
334_Computer_and_electronic_products,50188.702781563064
335_Electrical_equipment_appliances_and_components,19504.034664211013
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,84882.84916292824
3364OT_Other_transportation_equipment,4529.661062359085
337_Furniture_and_related_products,17411.699937775764
339_Miscellaneous_manufacturing,38685.21031432707
42_Wholesale_trade,0
441_Motor_vehicle_and_parts_dealers,-0
445_Food_and_beverage_stores,-0
452_General_merchandise_stores,-0
481_Air_transportation,24973.042970858394
482_Rail_transportation,0
483_Water_transportation,0
484_Truck_transportation,0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,0
493_Warehousing_and_storage,-0
4A0_Other_retail,-0
511_Publishing_industries_except_internet_includes_software,1500.9495434396258
512_Motion_picture_and_sound_recording_industries,1627.537850007035
513_Broadcasting_and_telecommunications,75.70867320651911
514_Data_processing_internet_publishing_and_other_information_services,257.6493070758453
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,14.950770266953578
523_Securities_commodity_contracts_and_investments,25.38959347987157
524_Insurance_carriers_and_related_activities,16548.203547797504
525_Funds_trusts_and_other_financial_vehicles,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,-0
5411_Legal_services,818.6831748144739
5412OP_Miscellaneous_professional_scientific_and_technical_services,3351.961484806311
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,108.1051645001927
562_Waste_management_and_remediation_services,41.17465224111283
61_Educational_services,1204.8884348381312
621_Ambulatory_health_care_services,-0
622_Hospitals,3486.2821299737816
623_Nursing_and_residential_care_facilities,-0
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,591.9018480256382
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,2696.2042461903566
GFGD_Federal_general_government_defense,-0
HS_Housing,-0
ORE_Other_real_estate,-0
