commodity,import_PCE
111CA_Farms,3179.045872807453
113FF_Forestry_fishing_and_related_activities,749.1570196832813
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,7.101393705706223
213_Support_activities_for_mining,0
22_Utilities,520.1359095563231
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,20099.03800659227
313TT_Textile_mills_and_textile_product_mills,2866.245786500892
315AL_Apparel_and_leather_and_allied_products,71298.62028212225
321_Wood_products,408.59858005100074
322_Paper_products,2009.7407860625597
323_Printing_and_related_support_activities,44.65447521254559
324_Petroleum_and_coal_products,8775.233279746306
325_Chemical_products,21243.76586059679
326_Plastics_and_rubber_products,1994.5342906302685
327_Nonmetallic_mineral_products,1057.2180833848238
331_Primary_metals,669.2334022709248
332_Fabricated_metal_products,784.9439138394577
333_Machinery,1957.897231897342
334_Computer_and_electronic_products,17504.148882785477
335_Electrical_equipment_appliances_and_components,6866.821385004053
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,46041.905316498785
3364OT_Other_transportation_equipment,2771.8920240084153
337_Furniture_and_related_products,5429.452551737508
339_Miscellaneous_manufacturing,21059.918421240454
42_Wholesale_trade,0
441_Motor_vehicle_and_parts_dealers,-0
445_Food_and_beverage_stores,-0
452_General_merchandise_stores,-0
481_Air_transportation,11033.949081708328
482_Rail_transportation,0
483_Water_transportation,0
484_Truck_transportation,0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,0
493_Warehousing_and_storage,-0
4A0_Other_retail,-0
511_Publishing_industries_except_internet_includes_software,1135.2762156126282
512_Motion_picture_and_sound_recording_industries,672.6554374187739
513_Broadcasting_and_telecommunications,41.34441679843735
514_Data_processing_internet_publishing_and_other_information_services,13.28294749347381
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,8.812865924294764
523_Securities_commodity_contracts_and_investments,13.36031558551863
524_Insurance_carriers_and_related_activities,4378.1074996770985
525_Funds_trusts_and_other_financial_vehicles,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,-0
5411_Legal_services,263.74722278669645
5412OP_Miscellaneous_professional_scientific_and_technical_services,729.0544014430355
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,36.76153321993873
562_Waste_management_and_remediation_services,11.09295952782462
61_Educational_services,508.2407215022206
621_Ambulatory_health_care_services,-0
622_Hospitals,1112.8071942446043
623_Nursing_and_residential_care_facilities,-0
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,53.16704842145729
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,890.6992236942029
GFGD_Federal_general_government_defense,-0
HS_Housing,-0
ORE_Other_real_estate,-0
