commodity,import_PCE
111CA_Farms,6969.633578310972
113FF_Forestry_fishing_and_related_activities,1604.025998807394
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,2.2768592578464912
213_Support_activities_for_mining,0
22_Utilities,1192.0662666727794
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,49458.29396708533
313TT_Textile_mills_and_textile_product_mills,8579.15694826545
315AL_Apparel_and_leather_and_allied_products,128316.22264795097
321_Wood_products,684.3508173313182
322_Paper_products,2679.2302047477265
323_Printing_and_related_support_activities,183.9503156537915
324_Petroleum_and_coal_products,32836.420255969504
325_Chemical_products,59076.196014252266
326_Plastics_and_rubber_products,5978.593966480446
327_Nonmetallic_mineral_products,1934.301278139953
331_Primary_metals,136.14012525303644
332_Fabricated_metal_products,2652.826573013057
333_Machinery,2432.51698909846
334_Computer_and_electronic_products,50818.87718799256
335_Electrical_equipment_appliances_and_components,18593.136680389263
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,82637.80574277273
3364OT_Other_transportation_equipment,4377.134804955138
337_Furniture_and_related_products,14624.818344628286
339_Miscellaneous_manufacturing,34254.84165675484
42_Wholesale_trade,0
441_Motor_vehicle_and_parts_dealers,-0
445_Food_and_beverage_stores,-0
452_General_merchandise_stores,-0
481_Air_transportation,26415.103737902427
482_Rail_transportation,0
483_Water_transportation,0
484_Truck_transportation,0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,0
493_Warehousing_and_storage,-0
4A0_Other_retail,-0
511_Publishing_industries_except_internet_includes_software,1438.302927164777
512_Motion_picture_and_sound_recording_industries,1274.0450580679073
513_Broadcasting_and_telecommunications,81.70199414838608
514_Data_processing_internet_publishing_and_other_information_services,229.34444782703903
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,14.752109056371864
523_Securities_commodity_contracts_and_investments,28.18638951955098
524_Insurance_carriers_and_related_activities,17909.358328878556
525_Funds_trusts_and_other_financial_vehicles,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,-0
5411_Legal_services,806.4395729943947
5412OP_Miscellaneous_professional_scientific_and_technical_services,3219.0477834675144
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,95.30552842169791
562_Waste_management_and_remediation_services,37.02114949173773
61_Educational_services,1205.3995404279765
621_Ambulatory_health_care_services,-0
622_Hospitals,3019.7629766051145
623_Nursing_and_residential_care_facilities,-0
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,475.70851264897647
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,2371.1149908112366
GFGD_Federal_general_government_defense,-0
HS_Housing,-0
ORE_Other_real_estate,-0
