industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises,Used_Scrap_used_and_secondhand_goods,Other_Noncomparable_imports_and_rest_of_the_world_adjustment
111CA_Farms,91022,1428,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,3523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0
113FF_Forestry_fishing_and_related_activities,0,16898,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211_Oil_and_gas_extraction,0,0,33091,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2697,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212_Mining_except_oil_and_gas,0,0,0,26905,49,0,1025,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,759,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_Support_activities_for_mining,0,0,0,0,9303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,0,0,72,0,0,71144,1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0
23_Construction,0,0,0,0,0,0,181424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321_Wood_products,0,0,0,0,0,0,8,26952,0,0,87,0,0,0,0,0,70,15,0,0,0,0,0,0,0,28,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
327_Nonmetallic_mineral_products,0,0,0,0,0,0,21,0,28202,9,80,51,31,43,0,0,0,20,0,20,0,51,0,47,115,60,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331_Primary_metals,0,0,0,0,0,0,148,0,87,83486,2710,270,0,493,0,0,3,0,0,0,0,20,0,0,465,63,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0
332_Fabricated_metal_products,0,0,0,0,0,0,61,54,89,1383,75349,970,248,295,541,150,79,102,0,8,0,0,135,0,135,196,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0
333_Machinery,0,0,0,0,0,0,36,0,46,297,1304,76830,348,652,1320,192,33,71,0,0,0,12,0,0,179,86,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
334_Computer_and_electronic_products,0,0,0,0,0,0,12,0,9,0,415,343,55126,498,164,289,33,182,0,0,0,0,0,0,166,0,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,4008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,10,0,34,318,411,521,416,32384,273,0,33,35,0,17,1,0,0,0,51,48,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,25,0,0,0,657,867,195,699,107104,183,91,0,0,39,0,0,0,0,0,27,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0
3364OT_Other_transportation_equipment,0,0,0,0,0,0,22,0,0,0,333,729,504,130,406,45978,0,65,0,4,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
337_Furniture_and_related_products,0,0,0,0,0,0,6,81,53,0,66,30,34,0,42,0,14481,52,0,34,0,0,0,0,7,44,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
