industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises,Used_Scrap_used_and_secondhand_goods,Other_Noncomparable_imports_and_rest_of_the_world_adjustment
111CA_Farms,299356,3502,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923,0,0,0,0,0,0,0,0,0,0
113FF_Forestry_fishing_and_related_activities,39,44462,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211_Oil_and_gas_extraction,0,0,234949,153,18613,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21594,474,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212_Mining_except_oil_and_gas,0,0,0,85026,6942,0,9922,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,1576,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_Support_activities_for_mining,0,0,820,34,90948,0,1671,0,0,0,607,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,0,0,15,0,0,445838,2914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382,0,0
23_Construction,0,0,0,0,0,0,1338731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321_Wood_products,0,0,0,0,0,0,278,100979,4,0,285,0,0,0,0,0,479,9,0,29,0,59,0,0,58,137,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
327_Nonmetallic_mineral_products,0,0,10,520,3,0,796,35,123934,0,137,63,1,13,1,27,44,7,0,235,0,137,0,59,173,324,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
331_Primary_metals,0,0,0,0,0,0,261,0,79,248865,1897,252,6,412,0,0,11,0,0,6,0,86,0,1674,314,19,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185,0
332_Fabricated_metal_products,0,0,0,0,0,0,2703,329,105,2784,320737,3842,415,204,726,276,406,336,0,6,0,11,231,27,380,1413,3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,2087,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,1529,0
333_Machinery,0,0,0,0,0,0,747,0,166,162,3408,322646,985,1099,1241,691,78,565,31,0,0,41,0,4,560,439,5866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,606,7016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0
334_Computer_and_electronic_products,0,0,0,0,0,0,33,9,13,307,230,797,389740,1031,16,2722,48,492,0,35,0,101,30,0,809,230,7294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401,39008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,52,0,148,1024,602,979,1156,117737,62,422,3,204,0,0,0,23,0,6,35,59,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,630,0,54,124,1069,2162,480,457,493156,382,46,37,0,44,0,0,0,0,88,394,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,10965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,0
3364OT_Other_transportation_equipment,0,0,0,0,0,0,761,0,0,6,1017,3128,1200,484,488,226651,0,0,0,13,0,0,0,0,70,107,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,27704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0
337_Furniture_and_related_products,0,0,0,0,0,0,533,613,149,8,299,104,0,6,9,0,80887,335,0,82,10,31,4,0,39,244,1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,813,57,15,119,224,138,1147,33,9,184,341,142706,0,137,15,139,204,11,578,508,4063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,7392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,707756,3,107,67,0,0,2938,14,7486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
313TT_Textile_mills_and_textile_product_mills,0,0,0,0,0,0,70,0,0,9,33,0,0,0,69,3,115,221,0,57901,232,42,91,0,4144,172,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
315AL_Apparel_and_leather_and_allied_products,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,26694,0,0,0,0,0,2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322_Paper_products,0,0,0,0,0,0,123,65,188,14,43,0,1,0,0,0,2,167,0,193,0,169257,463,0,556,1148,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0
323_Printing_and_related_support_activities,0,0,0,0,0,0,9,0,0,0,15,0,56,0,0,0,0,289,0,131,61,451,70233,0,0,482,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,29361,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0
324_Petroleum_and_coal_products,0,0,0,286,0,0,164,0,137,0,0,8,0,0,0,0,0,0,0,2,0,76,0,568226,31206,10,5123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,10,0,0,170,11,17,341,52,262,1302,212,0,3,0,279,2172,0,0,354,9,804,665354,3730,14460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,38626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,114,379,171,70,969,914,222,156,565,60,261,571,0,632,0,1324,147,19,1144,194669,2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0
42_Wholesale_trade,0,720,0,0,0,0,4549,0,0,0,2,397,95,0,82,17,3,1773,3122,0,0,0,0,0,0,0,1182682,0,0,0,0,0,0,0,0,0,69,854,177,0,0,0,0,0,0,0,0,0,0,9716,0,10808,1889,0,40,0,0,0,0,0,0,0,0,0,0,53855,0,0,0,0,0,0,0
441_Motor_vehicle_and_parts_dealers,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143271,0,0,0,0,0,0,36,0,0,385,292,0,0,0,0,3352,0,258,0,0,0,1328,0,44,54,0,0,0,39,0,0,0,0,0,260,0,0,66472,0,0,0,0,0,0,0
